id,author,year,title,tech,institution,booktile,editor,booktitle,publisher,Pages,address,month,note,journal,volume,pages,type,date,Unnamed: 19
505,"S.B. Thrun, J. Bala, E. Bloedorn, B. Cheng I. Bratko, S. Dzeroski k. De-Jong, S. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, K. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,The monk's problem: a performance comparison of different learning algorithms.,"Technical report,","Carnegie Mellon University CMU-CS-91-197,",,,,,,,,,,,,,December,
508,"S. B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. de Jong, S. Dze-roski, S. E. Fahlman, D. Fisher, R. Hamann, K. Kaufaman, S. Keller, I. Kononenko, J. Kreusiger, R. S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaic, W. Van de Weldel, W. WEnzel, J. Wnek, and J. Zhang.",,The monk's problems: a performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
511,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Weldel, W. Wenzel, J. Wnek, and J. Zhang.",,The monk's problems: A performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
514,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kauf-man, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,"The MONK's problems a performance comparison of different learning algorithms,","Technical Report: CMU-CD-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
517,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,The MONK's problems: A performance comparison of differ-ent learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,December,
524,"Weiss, Y., Edelman, S., and Fahle, M.",,Models of perceptual learning in vernier hyperacuity.,,,,,,,,,,,"Neural Computation,",5,695-718.,,(1993).,
527,"Weiss, Y., Edelman, S., and Fahle, M.",,Models of perceptual learning in vernier hyperacuity.,,,,,,,,,,,"Neural Computation,",5,695-718.,,(1993).,
531,"Kibler, D., & Aha, D. W.",(1987).,Learning representative exemplars of concepts: An initial case study.,,,,,In Proceedings of the Fourth International Workshop on Machine Learning,Morgan Kaufmann.,,"Irvine, CA:",,,,,(pp.24-30.,,,
534,"Kibler, D., & Aha, D. W.",(1987).,Learning representative exemplars of concepts: An initial case study.,,,,,In Proceedings of the Fourth International Workshop on Machine Learning,Morgan Kaufmann.,,"Irvine, CA:",,,,,pp. 24-30,,,
537,"Kibler, D., and Aha, D. W.",(1987).,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,In Proceedings of the Fourth International Workshop on Machine Learning.,"Morgan Kaufmann,",,"Irvine, CA:",,,,,24-30.,,,
540,"Kibler, D., and David W. Aha,",(1987).,Learning representative exemplars of concepts: An initial case study.,,,,,Proceedings of the Fourth International Workshop on Machine Learning.,"Morgan Kaufmann,",,"Irvine, CA:",,,,,pp. 24-30.,,,
543,D. Kibler and D. W. Aha.,1987.,Learning representative exemplars of concepts: an initial case study.,,,,"In P. Langley, editor,","Proc. 4th International Workshop on Machine Learning,","Kaufmann,",,"Ca,",,,,,,,,
546,D. Kibler and D. Aha.,1987.,Learning representative exemplars of concepts: An initial case study.,,,,,"In Proc. of the 4 th International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",,,
549,"Kibler, D., and Aha, D.W.","1987,",Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,,,,,,24-30.,,,
552,Dennis Kibler and David W. Aha.,1987.,Learning representative exemplars of concepts: An initial case study.,,,,"In Pat Langley, editor,","Proceedings of the Fourth International Workshop on Machine Learning,","Morgan Kaufmann,",,"Los Altos, California,",,,,,pages 24-30.,,,
557,"Aha, D. & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,Proc. IJCAI-89,,,,,,,,pp.794-799.,,,
560,"Aha, D. W. and Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,"In Eleventh International Joint Conference on Artificial Intelligence,","Morgan Kaufmann,",,"San Mateo, CA.",,,,,pages 794-799.,,,
563,"Aha, D. W., & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,Morgan Kaufmann.,,"Detroit, MI:",,,,,(pp. 794-799).,,,
566,"Aha, D. W., & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,Morgan Kaufmann.,,"Detroit, Michigan:",,,,,(pp. 794-799).,,,
569,"Aha, D., & Kibler, D.",(1989).,Noise tolerant instance-based learning algorithms.,,,,,"Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,",Morgan Kaufmann.,,"Detroit, MI:",,,,,,,,
572,D. Aha and D. Kibler.,1989.,Noise-tolerant instance-based learning algorithms.,,,,,"In Proceedings of IJCAI-89,",Morgan Kaufmann.,,"Detroit, MI,",,,,,"pages 794-799,",,,
575,David W. Aha and Dennis Kibler.,1989.,Noise-tolerant instance-based learning algorithms.,,,,,"In IJCAI-89,",,,,,,,,"pages 794-799,",,,
578,D. Aha and D. Kibler.,1989.,Noise-tolerant instance-based learning algorithms.,,,,,"In Proceedings of IJCAI-89,",Morgan Kaufmann.,,"Detroit, MI,",,,,,"pages 794-799,",,,
583,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","7,",37-66.,,,
586,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
589,"D.W. Aha, D. Kibler, and M.K. Albert:",1991.,"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,","6,","37-66,",,,
598,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6 (1),",37-66.,,,
601,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","7,",37-66.,,,
604,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
607,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6 ,",37-66.,,,
610,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
613,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
616,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
619,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
622,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
625,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
628,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
631,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning ,","6 ,",37-66.,,,
634,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,"Instance-based learning algorithms,",,,,,,,,,,,Machine Learning,"6(1),",37-66.,,,
637,"Aha, D., Kibler, D. & Albert M.",(1991).,Instance-based learning algorithms.,,,,,,Kluwer Publishers.,,"Boston, MA:",,,"Machine learning,","volume 6,",pp 37-66.,,,
640,"Aha, D., Kibler, D., & Albert, M",(1991).,Instance-based Learning Algorithms.,,,,,,Kluwer Academic Publishers.,,Boston:,,,Machine Learning,v. 6,pp 37-66,,,
643,"Aha, D., Kibler, D., & Albert, M.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,6 (1):,pp. 37-66.,,,
646,"Aha, D., Kibler, D., & Albert, M.",1991.,Instance-based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","7,",37-66.,,,
649,"Aha, D., Kibler, D., and Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","7,",pp. 37-66.,,,
652,"Aha, D.W., Kibler, D., & Albert, M.K.",(1991).,"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
655,"Aha, D.W., Kibler, D., & Albert, M.K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
658,"Aha, David W., Dennis Kibler, Marc K. Albert,",(1991).,"Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","vol.6,",pp. 37-66.,,,
661,"Aha, David W., Dennis Kibler, and Marc K. Albert,",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","Vol6,",pp. 37-66.,,,
664,"Aha, David W., Kibler, Dennis, & Albert, Marc K.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6(1),",37-66.,,,
670,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
673,"Aha, D., Kibler, D. and Albert, M.:",(1991),Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,"6,",37-66.,,,
676,"Aha, D.W., Kibler, D., and Albert,","1991,",M.K. Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
685,"D.W. Aha, D. Kibler, and M.K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",,,,
688,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",,,,
691,"Aha, David W., Dennis Kibler, Marc K. Albert,",(1991).,"Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","vol. 6,",pp. 37-66.,,,
694,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6(1),",,,,
697,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6(1),",,,,
700,"Aha, D. W., D. Kibler, & Albert M. K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,"6 (1),",37-66.,,,
703,"(Aha and Goldstone, 1992) Aha, D. W. and Gold-stone, R. L.",1992.,Concept learning and flexible weighting.,,"Indiana Univeristy, Bloomington,",,,"In Proceedings of the Fourteenth Annual Conference of the Cognitive Science Society,",Lawrence Erl-baum Associates.,,IN.,,,,,534-539.,,,
707,"J.S. Conery, D.F. Kibler,",1981.,"Parallel interpretation of logic programs,",,,,,"in Proceedings ACM Symposium on Functional Programming and Computer Architecture,",,,,,,,,,,,
714,"Datta, P. and Kibler, D.",(1992).,Utilizing prior concepts for learning.,,,,,In Proceedings of the ML92 Workshop on Biases in Inductive Learning,,,,,,,. 14.,,,,
718,"Datta, P., & Kibler, D.",(1995).,Learning prototypical concept descriptions.,,,,,Proc. Twelfth International Conference on Machine Learning,Morgan Kaufmann.,,"Tahoe City, CA:",,,,,(pp. 158-166).,,,
721,P. Datta and D. Kibler.,1995.,Learning prototypical concept descriptions.,,,,,"In Proceedings of the Twelfth International Conference on Machine Learning,",Morgan Kaufmann.,,"Tahoe City, CA,",,,,16,"pages 158-166,",,,
722,"Hall, R., Kibler, D., Wenger, E., & Truxaw, C.",(1989a).,Exploring the episodic structure of algebra story problem solving.,,,,,,,,,,,"Cognition and instruction,","6,",223-283.,,,
724,Steven Hampson and Dennis Kibler.,1993.,Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again.,,,,,"Workshop Notes: 2nd DIMACS Challenge,",,,,,,,,,,,
727,"Hampson, D., & Kibler, S.",(1995).,Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again.,,,,"In Johnson, D., & Trick, M. (Eds.),","DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability,",American Mathematical Society.,,,,,,"vol.26,",pp. 437-456.,,,
739,D. Kibler and P. Langley.,1988.,Machine learning as an experimental science.,,,,,"In Proc. of 1988 Euro. Working Session on Learning,",,,,,,,,"pages 8192,",,,
742,"Kibler D. & Langley, P.",1988.,Machine Learning as an Experimental Science.,,,,,"In Proceedings of the Third European Working Session on Learning,",,,"Glas-gow, UK.",,,,,"81-92,",,,
748,"Kibler, D. & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,"In Proceedings of the Third European Working Session on Learning,",Pitman.,,"Glasgow, Scotland.",,,,,,,,
752,"Kibler, D., & Langley, P.",(1988).,Machine Learning as an Experimental Science.,,,,"In D. Sleeman (Ed.),",Proceedings of The Third European Session on L e a r n i n g,Pitman.,,"Glasgo, Scotland:",,,,,(pp. 81-91,,,
755,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,"In Proceedings of the Third European Working Session on Learning,",,,"Edinburgh, UK.",,,,,"pp. 1-12,",,,
758,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third Eu-ropean Working Session on Learning,Pittman.,,Glasgow:,,,,,(pp. 81-92).,,,
761,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third European Working Session on Learning,,,Glasgow: Pittman.,,,,,(pp. 81-92).,,,
764,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third European Working Session on Learning,,,Glasgow: Pittman.,,,,,(pp. 81-92).,,,
767,"D. Kibler and P. Langley, P.",1988.,"Machine Learning as an Experimental Science, in:",,,,,"Proceedings of the Third European Working Session on Learning,",,,"Glasgow, UK,",,,,,81-92.,,,
770,D. Kibler & P. Langley.,,Machine Learning As An Experimental Science.,,,,,Proc. 3rd Working Session On Learning (1989),,,,,,,,,,,
773,Dennis Kibler and Pat Langley.,1988.,Machine learning as an experimental science.,,,,,In Proceedings of the Third European Working Session on Learning.,"Pitman Publishing Ltd., London and Morgan Kaufman Publishing,",,"San Mateo, CA.,",,Also appears in Readings in Machine Learning by Shavlik and Dietterich.,,,,,,
777,"Kibler, D., & Aha, D. W.",(1988).,Comparing instance-averaging with instance-filtering learning algorithms.,,,,,In Proceedings of the Third European Working Session on Learning,Pitman.,,"Glasgow, Scotland:",,,,,(pp. 63-80).,,,
783,"Kibler, D., Aha, D.W., and M.K., Albert,",1989.,"Instance-based prediction of real-valued attributes,",,,,,,,,,,,"Computational Intelligence,","5,","pp. 51-57,",,,
792,"Norvig, P.",(1992).,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,,"Morgan Kaufmann,",,"San Mateo, CA.",,,,,,,,
801,Pazzani M. and Kibler D.,(1991).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9, 1,",57-94.,,,
804,"Pazzani, M. J., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
807,"Pazzani, M., & Kibler, D.",(1992).,The role of prior knowledge in inductive learning.,,,,,,,,,,,Machine Learning.,,,,,
810,"Pazzani, M., & Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
813,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9 (1),",57-94.,,,
816,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9 (1).,,,,
819,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",(57-94).,,,
822,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
825,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
828,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
831,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
834,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
837,"Pazzani, M., & Kibler, D.",(1992).,The utility of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
840,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,":57-94,",,,
843,M. Pazzani and D. Kibler.,", 1992.",The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94,,,
849,Pazzani M. and Kibler D.,(1991).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9, 1,",57-94.,,,
852,"Porter, B. W., & Kibler, D. F.",(1986).,Experimental goal regression: A method for learning problem-solving.,,,,,,,,,,,"Machine Learning,","1 (3),",249-285.,,,
864,David Ruby and Dennis Kibler.,1992.,Learning Episodes for Optimization.,,,,,"In Machine Learning : proceedings of the Ninth International Workshop (ML92),",,,,,,,,"pages 379-384,",,,
867,"Suzanne Skiblics, Edward J. Klimas, and David A. Thomas.",1996.,Smalltalk with Style.,,,,,,"Prentice-Hall,",,,,,,,,,,
872,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,,Working Notes of the AAAI94 Workshop on Case-Based Reasoning,AAAI Press.,,"Seattle, WA:",,,,,(pp. 30-35).,,,
875,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,,Working Notes of the AAAI94 Workshop on Case-Based Reasoning,AAAI Press.,,"Seattle, WA:",,,,,pp. 30-35,,,
878,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,"In D. W. Aha (Ed.),",Case-Based Reasoning: Papers from the 1994 Workshop,AAAI Press.,,"Menlo Park, CA:",,,,,,(Technical Report WS-94-01).,,
881,"Aha, D. and Kibler, D.",1987.,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,"In Proceedings of the Fourth International Conference on Machine Learning,",Morgan Kaufmann.,,"U. C. Irvine, CA,",,,,,"pages 24-30,",,,
884,"D. Kibler and D.W. Aha,",,Learning representative examples of concepts: an initial case study.,,,,,"Proceedings of the Fourth International Workshop on Machine Learning,","Morgan Kaufmann,",,"Irvine, CA:",,,,,24-30.,,,
886,"D. Kibler and D. W. Aha,",1988,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,,,"Proceedings of 3rd European Working Session on Learning,","Pitman,",,,,,,,,,,
889,"D. Kibler and D. W. Aha,",1988,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,,,"Proceedings of 3rd European Working Session on Learning,","Pitman,",,,,,,,,,,
890,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
893,"D.W. Aha, D. Kibler, and M.K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
896,"David W. Aha, Dennis Kibler, and Mark K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
899,"Aha, D. W., D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6:,37-66.,,,
902,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
905,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),37-66.,,,
908,"Aha, D. W., Kibler, D., and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),37-66.,,,
911,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based Learning Algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
914,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
917,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6(1),37-66.,,,
920,"Aha, D., D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
923,"Aha, D., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
926,"Aha, D., Kibler, D., and Albert, M.",(1991),Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
929,"Aha, D., Kibler, D., and Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),37-66.,,,
932,"Aha, D.; Kibler, D.; and Albert, M.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
935,"Aha, D.W.; Kibler, D.; and Albert, M.K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
938,"David W. Aha, Dennis Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
941,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
944,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
947,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
950,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
953,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
956,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instancebased learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
959,"D.W. Aha, D. Kibler, and M.K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
962,"David W. Aha, Dennis Kibler, and Marc K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,January,,"Machine Learning,",6(1),"37-66,",,,
965,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
968,"D.W. Aha, D. Kibler and M.K. Albert",(1991),. Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
972,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
975,"David W. Aha, Dennis Kibler, and Marc K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
978,"D. W. Aha, D. Kibler, and J. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
981,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
984,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
990,"Aha, D., Kibler, D., and Albert, M.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
993,"D. W. Aha, D. Kibler, and M. K. Al-bert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
996,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
999,"David W. Aha, Dennis Kibler, and Mark K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
1002,"D.W. Aha, D. Kibler, and M.K. Albert,",1991.,"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,","6,","37-66,",,,
1005,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6: 3766,",,,,
1010,J.S. Conery and D.F. Kibler.,1985.,And parallelism and nondeterminism in logic programs.,,,,,,,,,,,"New Generation Computing,",3,"43-70,",,,
1014,"Kibler, D.",1985.,Natural Generation of Heuristics by Transforming the the Problem Representation.,,"University of California, Irvine, CA,",,,,,,,,,,,,"Technical Report TR-85-20,",,
1015,B. Porter and D. Kibler.,1986.,Experimental goal regression: A method for learning problem-solving heuristics.,,,,,,,,,,,"Machine Learning,",1,"249-286,",,,
1017,Dennis Kibler and David W. Aha.,1987.,Learning representative exemplars of concepts: An initial case study.,,,,,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,,,,
1024,"Kibler, D. and Aha, D. W.",(1989).,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,",5(2),51-57.,,,
1027,"Kibler, D., Aha, D.W., & Albert, M.K.",(1989),"Instance-based prediction of real-valued attributes,",,,,,,,,,,,"Computational Intelligence,",5,51-57.,,,
1030,D. Kibler and D. W. Aha.,1989.,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,",5(2),"51-57,",,,
1034,Michael Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1037,Micheal Pazzani and Dennis Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1040,Dennis Kibler (1993).,,Some real-world domains for learning problem solvers.,,,,,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,"Amherst, MA.",,,,,,,,
