id,author,year,title,tech,institution,booktile,editor,booktitle,publisher,Pages,address,month,note,journal,volume,pages,type,date,Unnamed: 19
996,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
999,"David W. Aha, Dennis Kibler, and Mark K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
1002,"D.W. Aha, D. Kibler, and M.K. Albert,",1991.,"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,","6,","37-66,",,,
1005,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6: 3766,",,,,
1010,J.S. Conery and D.F. Kibler.,1985.,And parallelism and nondeterminism in logic programs.,,,,,,,,,,,"New Generation Computing,",3,"43-70,",,,
1014,"Kibler, D.",1985.,Natural Generation of Heuristics by Transforming the the Problem Representation.,,"University of California, Irvine, CA,",,,,,,,,,,,,"Technical Report TR-85-20,",,
1015,B. Porter and D. Kibler.,1986.,Experimental goal regression: A method for learning problem-solving heuristics.,,,,,,,,,,,"Machine Learning,",1,"249-286,",,,
1017,Dennis Kibler and David W. Aha.,1987.,Learning representative exemplars of concepts: An initial case study.,,,,,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,,,,
1024,"Kibler, D. and Aha, D. W.",(1989).,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,",5(2),51-57.,,,
1027,"Kibler, D., Aha, D.W., & Albert, M.K.",(1989),"Instance-based prediction of real-valued attributes,",,,,,,,,,,,"Computational Intelligence,",5,51-57.,,,
1030,D. Kibler and D. W. Aha.,1989.,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,",5(2),"51-57,",,,
1034,Michael Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1037,Micheal Pazzani and Dennis Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1040,Dennis Kibler (1993).,,Some real-world domains for learning problem solvers.,,,,,"In Proceedings of KCSL93, 3rd International Workshop on Knowledge Compilation and Speedup Learning (in ICML93),",,,"Amherst, MA.",,,,,,,,
1043,Pazzani M. and Kibler D.,1991.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1046,"Pazzani M., Kibler D.:",1992.,"The Utility of Knowledge in Inductive Learning,",,,,,,,,,,,"in Machine Learning,","9,","57-94,",,,
1048,"Ourston, D. & Mooney, R.",(1994).,Theory refinement combining analytical and empirical methods.,,,,,,,,,,,"Artificial Intelligence,",66(2),273-309.,,,
1052,M. Pazzani & D.,1992.,"Kibler The utility of knowledge in inductive learning Machine Learning,",,,,,,,,,,,,9(1):,"57-94,",,,
1055,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1058,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1061,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1064,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),57-94.,,,
1067,"Pazzani, M. and Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning Journal,",9(1),57-94.,,,
1070,"Pazzani, M. and Kibler, D.","1992,",The utility of knowledge in inductive learning.,,,,,,,,,,,Machine Learning,"9(1),",57-94,,,
1073,"Pazzani, M., & Kibler, D.",(1992).,The Utility of Knowledge in Inductive Learning.,,,,,,,,,,,"Machine Learning,","9:1,",57-94.,,,
1076,"Pazzani, M., and Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1079,"Pazzani, M., and Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1082,"Pazzani, M., and Kibler, D.",1992.,The utility of background knowledge in inductive learning.,,,,,Machine Learning 9,,,,,,,,57-94.,,,
1085,"Pazzani, M., and Kibler, D.",1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,Machine Learning,9,57-94.,,,
1088,M. Pazzani and D. Kibler.,1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1091,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1094,Micheal J. Pazzani and Dennis Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1097,Micheal J. Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"54-97,",,,
1100,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1103,M. Pazzani and D. Kibler.,1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1106,"Pazzani, M. and Kibler, D.",1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1):,"57-94,",,,
1119,"Ruby, D., & Kibler, D.",(1991).,SteppingStone: An empirical and analytical evaluation.,,,,,"Proceedings, Ninth National Conference on Artificial Intelligence.",AAAI Press.,,"San Mateo, CA:",,,,,,,,
1121,D. Ruby and D. Kibler.,1991.,Learning subgoal sequences for planning.,,,,,In Proceedings of AAAI-91.,"AAAI Press,",,,,,,,,,,
1127,"Brodley, C. E. and Utgoff, P. E.",(1992).,"Multivariate versus univariate decision trees,",,"Department of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA.",,,,,,"Technical Report 92-8,",,
1130,"Brodley, C. E., & Utgoff, P. E.",(1992).,"Multivariate versus univariate decision trees,",,"University of Massachusetts, Department of Computer and Information Science.",,,,,,"Amherst, MA:",,,,,,"(Coins Technical Report 92-8),",,
1133,"Brodley, C. E., & Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts atAmherst",,,,,,,,,,,,"Tech. rep. COINS CR 92-8,",,
1136,"Brodley, C. E., & Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts at Amherst.",,,,,,,,,,,,"Tech. rep. COINS CR 92-8,",,
1139,"Brodley, C. E., & Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts at Amherst.",,,,,,,,,,,,"Tech. rep. COINS CR 92-8,",,
1142,"C.E. Brodley and P.E. Utgoff,",1992.,Multivariate versus univariate decision trees.,,"Department of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",,,,,,"COINS Technical Report 92-8,",,
1145,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1148,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1151,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1155,C. E. Brodley and P. E. Utgoff.,1992.,Multivariate decision trees.,,"University of Massachussets,",,,,,,"Amherst, Massachusetts,",,To appear in Machine Learning.,,,,"COINS Technical Report 92-83,",,
1158,C.E. Brodley and P.E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Department of Computer Science,",,,,,,"University of Massachussetts,",,,,,,"TR 8,",,
1160,Carla E. Brodley and Paul Utgoff.,1992.,Multivariate decision trees.,,"University of Massachusetts,",,,,,,"Amherst,",,,,,,"Technical Report MASSCS 92-93,",,
1163,"Brodley, C. E. and Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,Department of Computer Sciences University of Massachussetts.,,,,,,,,,,,,"Technical report,",,
1167,C. E. Brodley and P. E. Ut-goff.,page 1994.,Goal-directed Classification Using Linear Machine Decision Trees.,,,,,,,,,,,"Machine Learning,",,,,,
1171,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1174,"Brodley, C. E. and Utgoff P. E.",(1995).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,","19,",45-77.,,,
1177,"Brodley, C. E. and Utgoff, P. E.",(1995).,"Multivariate decision trees,",,,,,,,,,,,Machine Learning,19:,45-77.,,,
1180,"Brodley, C. E., & Utgoff, P. E.",(1994).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",,,,,
1183,"Brodley, C. E., & Utgoff, P. E.",(1994).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",,,,,
1186,"Brodley, C. E., & Utgoff, P. E.",(1995).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,","19 (1),",45-77.,,,
1189,"Brodley, C.E. and Utgoff P.E.","(1995),","Multivariate Decision Trees,",,,,,,,,,,,Machine Learning,"19,",45-77.,,,
1199,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1202,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1205,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1219,J. Callan and P. Utgoff.,1991.,A transformational approach to constructive induction.,,,,,"In Proceedings of the Eighth International Workshop on Machine Learning,","Morgan Kaufmann,",,,,,,,pages 122-126.,,,
1223,"Callan, J. P., & Utgoff, P. E.",(1991).,Constructive induction on domain knowledge.,,,,,Proceedings of the Ninth National Conference on Artificial Intelligence,MIT Press.,,"Anaheim, CA:",,,,,pp. 614-619,,,
1227,C. Cardie.,1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Massachusetts,",,"In P. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"Amherst, MA,",,,,,"pages 25-32,",,,
1230,"Cardie, C.",1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Mas-sachusetts,",,"IN P. Utgoff (Ed.),","Proceedings, Tenth International Conference on Machine Learning.",,,"Amherst, MA.",,,,,,,,
1233,"Cardie, C.",1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Massachusetts,",,"In Utgoff, P., editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"Amherst, MA,",,,,,"pages 25-32,",,,
1237,R. Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In Paul E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1240,Richard Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In Paul E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1243,R. Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In P. E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1246,R. Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In P. E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1249,"Caruana, R.","1993,",Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,,,,P. E. Utgoff.,"in: Proceedings of the Tenth International Conference on Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA,",,,,,pp. 41-48.,,,
1252,"Caruana, R.","1993,",Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,,,,edited by P. E. Utgoff.,"in:Proceedings of the Tenth International Conference on Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA,",,,,,pp. 41-48.,,,
1259,P. Clark and S. Matwin.,1993.,Using Qualitative Models to Guide Inductive Learning.,,,,"In P. Utgoff, editor,","Proceedings of the Tenth International Machine Learning Conference, ML-93,",,,,,,,,"pages 49-56,",,,
1262,"Clouse, J. A., & Utgoff, P. E.",(1992).,A teaching method for reinforcement learning.,,,,,Proceedings of the Ninth International Conference,Morgan Kaufmann.,,"San Mateo, CA:",,,Machine Learning:,,(pp. 92-101).,,,
1265,"Clouse, J., & Utgoff, P.",1992.,A teaching method for reinforcement learning.,,,,,"Proc. 9th Intl. ML Conf.,",,,,,,,,92-101.,,,
1268,"Clouse, J.A., & P.E. Utgoff,",1992.,A teaching method for reinforcement learning.,,,,,"Proceedings of the Ninth Conference on Machine Learning,",,,"Aberdeen, Scotland,",,,,,92-101.,,,
1271,J. A. Clouse and P. E. Utgoff.,1992.,A teaching method for reinforcement learning.,,,,,In Proceedings of the Ninth Conference on Machine Learning.,"Morgan Kaufmann,",,,,,,,,,,
1274,J.A. Clouse and P.E. Utgoff.,1992.,A teaching method for reinforcement learning.,,,,,"In Machine Learning: Proceedings of teh Ninth International Conference,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 92-101,",,,
1277,J. Clouse and P. Utgoff.,1992.,A teaching method for reinforcement learning.,,,,,"In Proceedings of the Machine Learning Conference,",,,,,,,,,,,
1280,"Connell, M. E. and Utgoff, P. E.",(1987).,Learning to control a dynamic physical system.,,,,,"In Sixth National Conference on Artificial Intelligence,","Morgan Kaufmann,",,"Seattle, WA.",,,,,"pages 456-460,",,,
1283,"Connell, M. E., & Utgoff, P. E.",(1987).,Learning to control a dynamic physical system.,,,,,In Proceedings of the Sixth National Conference on Artificial Intelligence,Morgan Kaufmann.,,"Seattle, WA:",,,,,(pp. 456-460).,,,
1286,M. Connell and P. Utgoff.,1987.,"Learning to control a dynamic physical system,",,,,,"in Proceedings AAAI-87,","American Association for Artificial Intelligence,",,"Seattle,",,,,"Vol. 2,",456-460.,,,
1297,"Danyluk, A. & Provost, F.","(1993),","Small disjuncts in action: Learning to diagnose errors in the telephone network local loop,",,,,"in P. Utgoff, ed.,","`Machine Learning: Proceedings of the Tenth International Conference',","Morgan Kaufmann Publishers, Inc.,",,,,,,,pp. 81-88.,,,
1299,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Trans. on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1302,"Draper, B. A., Brodley, C. E., & Utgoff, P. E.",(1994).,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,","16,",888-893.,,,
1305,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1308,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1311,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1314,"B. Draper, C. E. Brodley, and P. Utgoff.",,Goal-directed Classification Using Linear Machine Decision Trees.,,,,,,,,,,"(to appear),","IEEE Trans. on Pattern Analysis and Machine Intelligence,",16(9):,,,September 1994. 9,
1316,"Fawcett, T. E., & Utgoff, P. E.",(1991).,A Hybrid Method for Feature Generation.,,,,,Proceedings of the Eighth International Workshop on Machine Learning,Morgan Kaufmann.,,"San Mateo, CA:",,,,,(pp. 137 -141).,,,
1325,"Fawcett, T. and Utgoff, P.",1992.,Automatic feature Generation for Problem Solving Systems.,,"University of Aberdeen,",,,"In Proceedings of the Ninth International Conference on Machine Learning,",Morgan Kaufmann.,,"UK,",,,,,"pages 144-153,",,,
1328,"Tom Fawcett and Paul Utgoff,",1992.,"Automatic feature generation for Problem Solving Systems,",,,,,,,,,,,,,,"COINS Tech-Report 92-9,",,
1332,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1335,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1338,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1345,Scott B. Huffman and John E. Laird.,1993.,Learning procedures from inter-active natural language instructions.,,,,"In P. Utgoff, editor,","Machine Learning: Proceedings of the Tenth International Conference,",,,,,,,,,,,
1356,"McCallum, R. A.",(1993).,Overcoming incomplete perception with utile distinction memory.,,,,"In Utgoff, P. (Ed.),","Machine Learning: Proceedings of the Tenth International Conference,",Morgan Kaufmann.,,,,,,,pages 190-196.,,,
1359,R.A. McCallum.,1993.,Overcoming incomplete perception with utile distinction memory.,,,,"In P. Utgoff, editor,","Machine Learning: Proceedings of the Tenth International Conference,","Morgan Kaufmann,",,,,,,,pages 190-196.,,,
1369,"Mitchell, T. M., Utgoff, P. E. & Banerji, R. B.",(1983).,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In R.S. Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.),",Machine Learning: An Artificial Intelligence Approach,"Morgan Kaufmann,",,"San Mateo, CA.",,,,"(Vol. I),",,,,
1375,"Mitchell, T., Utgoff, P. E., and Banerji, R.",(1983).,Learning by Experimentation: Acquiring and refining problem-solving heuristics.,,,,"In R. S. Michalski, J. G. Carbonell and T. M. Mitchell (eds.)",Machine Learning: An artificial intelligence approach.,"Morgan Kaufmann, Inc.,",,"Los Altos, CA,",,,,,pp. 163-189.,,,
1378,"Mitchell, T., Utgoff, P., & Banerji, R.",(1983).,Learning by experimentation: Acquiring and refining problem solving heuristics.,,,,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,"Tioga,",,"Palo Alto, CA.",,,"Machine Learning,",,pp. 163-190.,,,
1381,"Mitchell, T., Utgoff, P., & Banerji, R.",(1983).,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In Michalski, R., & et al. (Eds.),","Machine learning: An artificial intelligence approach,",Morgan Kaufmann.,,,,,,Vol. 1.,,,,
1384,"Mitchell, T., Utgoff, T., & Banerji, R.",(1983).,Learning problem solving heuristics by experimentation.,,,,"In Michalski, R., Mitchell, T., & Carbonell, J. (Eds.),",Machine Learning: An Artificial Intelligence Approach.,"Morgan Kaufmann,",,"Palo Alto, CA.",,,,,,,,
1387,"Mitchell, T.M., Utgoff, P., and Banerji, R.",1983.,Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics. In Machine Learning:,,,,"(Eds.). Michalski et al.,","An Artificial Intelligence Approach,",,,,,,,,,,,
1390,"Mitchell, T.M., Utgoff, P.E., and Banerji, R.",1983.,"Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach,",,,,"Mitchell (eds.), R.S. Michalski, J.G. Carbonell, and T.M.",,"Morgan Kaufman Publishers,",,"San Mateo, CA,",,,,,"pp. 163-189,",,,
1393,"Mitchell,T.M., Utgoff,P.E. & Banerji,R.,","1983,",Learning by Experimentation: Acquiring and Refining Problem Solving Heuristics In Machine Learning,,,,"eds Michalski, Carbonell & Mitchell,",,Tioga Press,,,,,,,,,,
1396,"T. M. Mitchell, P. E. Utgoff, and R. B. Banerji.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors,",Machine Learning: An Artificial Intelligence Approach,"Morgan Kaufmann,",,,,,,(Vol I).,,,,
1399,"Tom Mitchell, Paul Utgoff, and Ranan Banerji.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,,"In Machine Learning, An Artificial Intelligence Approach,","Tioga Press,",,"Palo Alto, CA,",,,,Volume I.,,,,
1402,"T.M. Mitchell, P.E. Utgoff, and R.B. Banerji.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In J.G. Carbonell R.S. Michalski and T.M. Mitchell, editors,",Machine Learning.,"Tioga,",,"Palo Alto, CA,",,,,,,,,
1405,"T. M. Mitchell, P. E. Utgoff, and R. B. Banerji.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors,",Machine Learning An Artificial Intelligence Approach,"Morgan Kaufmann,",,,,,,(volume I).,,,,
1408,"T. M. Mitchell, P. Utgoff, and R. Banerji.",1983.,Learning by experimentation: acquiring and refining problem-solving heuristics.,,,,"In J. G. Carbonell, R. S. Michalski, and T. M. Mitchell, editors,","Machine Learning, vol.","Tioga,",,"Palo Alto, Ca,",,,,"1,",,,,
1415,"Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji.",,Learning by experimentation: acquiring and refining problem-solving heuristics.,,,,In Michalski et al.,,,,,,,,"[30],",pages 163 - 190.,,,
1436,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1439,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1442,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1447,Quinlan J. R.,1993.,Combining instance-based and model-based learning.,,,,"In P. E. Utgoff, editor,","Proceedings of the Machine Learning Conference '93,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,,,,
1450,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1453,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1456,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1462,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1465,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1468,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1470,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1473,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1476,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1478,"David R. Safford, Douglas L. Schales, and David K. Hess.",1993.,The TAMU Security Package: An Outgoing Response to Internet Intruders in an Academic Environment.,,,,,"In Proceedings of the Fourth USENIX Security Symposium. USENIX Association,",,,,,,,,,,,
1486,"Utgoff, P. E., & Mitchell, T. M.",(1982).,Acquisition of appropriate bias for inductive concept learning.,,,,,Proceedings of the Second National Conference on Artificial Intelligence,Morgan Kaufmann.,,"Pittsburgh, PA:",,,,,(pp. 414-417).,,,
1492,Paul Utgoff.,1984.,Shift of bias for inductive concept learning.,,"Rutgers University,",,,,,,,,,,,,"Technical Report CBM-TR-145,",,
1493,P. E. Utgoff.,1984.,Shift of Bias for Inductive Concept Learning.,,"Rutgers, Laboratory for Computer Science Research,",,,,,,,Oct.,,,,,"PhD thesis,",,
1496,P. Utgoff.,1984.,Shift of Bias for Inductive Concept Learning.,,"Rutgers, Laboratory for Computer Science Research,",,,,,,,Octo-ber,,,,,"PhD thesis,",,
1499,"Utgoff, P. E.",(1986).,,,,,,"Machine Learning of Inductive Bias. Hingham,",MA: Kluwer.,,,,,,,,,,
1502,Paul E. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,,,,,
1505,"P. E. Utgoff,",1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,"Boston, MA:",,,,,,,,
1508,P. E. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,,,,,
1511,"Utgoff, P. E.",1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,32,,,,
1514,"Utgoff, P. E.",1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,35,,,,
1517,"Utgoff, P.",(1986).,,,,,,Machine Learning of Inductive Bias.,Kluwer Academic.,,,,"Kluwer International Series in Engineering and Computer Science,",,"Vol.15,",,,,
1527,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,","Machine Learning II,",Morgan Kaufman.,,,,,,,pages 107-148.,,,
1533,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R. S., Carbonell, J. G., & Mitchell, T. M. (Eds.),","Machine Learning: An Artificial Intelligence Approach,",Morgan Kaufman.,,,,,,"Vol. II,",pp. 107-148.,,,
1536,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,","Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA.",,,,"volume 2,",pages 163-190.,,,
1539,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,,"In Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA.",,,,volume 2.,,,,
1542,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,,"Machine Learning: An Artificial Intelligence Approach,",Morgan Kauf-mann.,,"Los Altos, CA:",,,,volume 2.,,,,
1545,"Utgoff, P. E.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, Carbonell & Mitchell (Eds.),",Machine learning: An artificial intelligence approach.,Morgan Kaufmann.,,"San Mateo, CA:",,,,,,,,
